word	abs
octroyant	1
octroyer	1
octroyée	1
océan	2
odeur	7
odeurs	2
odorante	1
odorantes	1
odoriférant	1
odoriférante	2
odoriférants	1
odé	1
oeil	6
oeuf	2
oeufs	11
oeuvre	4
oeuvrent	1
oeuvres	2
of	3
offensent	1
offensive	1
offensé	1
offert	26
offerte	7
offertes	5
offerts	13
office	14
officer	1
offices	1
officia	1
officiait	4
officie	6
officiel	7
officielle	5
officiellement	3
officielles	1
officiels	5
officier	7
officiers	2
officine	1
offrait	4
offrant	5
offre	72
offre-t-elle	1
offrent	12
offres	2
offrez	2
offrir	27
offrirait-on	1
offrirent	1
offris	1
offrissent	1
offrit	6
offrons	2
offusquer	1
offusquerait	1
ogenblik	9
ogives	2
ogre	1
ogrizek	1
oh	14
ohain	5
ohain-plage	1
oie	24
oignon	29
oignons	97
oiseau-mouche	1
oiseaux	13
oisly	1
okume	1
old	4
olfactif	1
olive	9
olives	11
olivia	1
ollé	2
olé	1
om	1
ombiaux	1
omble	1
omble-chevalier	1
ombragée	3
ombre	14
ombre-chevalier	1
ombres	4
ombreuse	1
omelette	17
omelettes	3
omellette	1
omet	2
omis	2
omission	1
omissions	1
ommard	1
ommegang	3
omniprésents	1
on	1918
oncle	4
onctueuse	22
onctueux	16
onctuosité	5
ondulées	1
ondulés	1
ongles	4
onglet	1
ont	388
ont-elles	1
ont-ils	5
onze	2
onéreux	4
opalins	1
ophélie	1
opinion	6
opinions	2
oppangi	2
oppangis	1
opportun	1
opportunément	2
oppose	4
opposer	1
opposition	5
opposons	1
opposé	3
opprobre	1
opte	3
opter	1
optez	1
optimale	1
optimisme	1
optimistes	1
option	1
optique	5
opté	2
opulence	3
opulente	3
opère	1
opéra	3
opération	12
opérationnel	1
opérations	3
opérer	1
opérette	1
opérons	1
opérée	1
or	78
orages	1
orange	55
oranger	1
oranges	4
orangettes	1
orangés	1
oranjus	1
orateur	1
orateurs	1
oratoire	2
oratoires	1
orchestre	9
orchestrer	1
orchidée	1
orchidées	2
ordinaire	24
ordinaires	3
ordonnance	3
ordonnancés	1
ordonne	1
ordre	29
ordres	1
oreille	11
oreilles	7
ores	1
orfèvre	1
orfèvres	1
organisateurs	2
organisation	3
organise	4
organisent	2
organiser	3
organisme	4
organismes	2
organisé	1
organisées	1
orge	2
orgueil	2
orgueilleuse	2
orient	7
oriental	9
orientale	22
orientales	4
orientalisme	2
orientation	3
orientaux	6
oriente	1
orienterez	1
orienté	1
orientée	1
originaire	12
originaires	3
original	22
originale	11
originales	3
originalité	23
originalités	1
originaux	5
origine	78
originel	1
originelle	2
origines	3
oripeaux	1
orlof	1
orme	1
orne	12
ornement	3
ornemental	1
ornementale	1
ornementales	1
ornementation	2
ornementations	1
ornementaux	1
ornemente	1
ornements	3
ornementée	1
ornent	10
orner	1
ornithologiques	1
orné	4
ornée	5
ornées	7
ornés	4
orphelin	1
ors	3
ortegat	3
orthographe	3
orthographes	1
orthographie	1
orthographiée	1
ortmans	1
orval	1
orvieto	3
os	31
osa	1
osaient	1
osaka	2
oscar	2
oscillant	2
oscille	3
oscillent	4
ose	12
oseille	16
osent	1
oser	1
oserais	3
oserait	1
oserions	1
osez	2
osier	11
osons	1
osso	6
ossobucco	1
ostendaise	3
ostende	5
ostensiblement	4
ostentation	5
ostentatoire	2
osé	3
ou	1014
ouai	1
ouatées	1
oubli	6
oubliai	1
oubliais	9
oubliant	2
oublie	8
oublier	23
oublierons	1
oublies	1
oubliez	5
oublions	8
oublions-les	1
oublié	16
oubliée	3
oubliées	1
oubliés	1
oud	1
ouest	2
ouf	4
oui	111
ouro	2
oursins	2
outils	1
outrageant	1
outrages	1
outrance	1
outre	28
outre-quievrain	1
outrecuidance	1
outrecuidant	1
outrecuidante	1
outsider	1
ouvert	130
ouverte	19
ouvertement	3
ouvertes	9
ouverts	4
ouverture	30
ouvrage	32
ouvrages	11
ouvragé	1
ouvragées	2
ouvrait	3
ouvrant	3
ouvre	15
ouvrent	4
ouvrez	3
ouvrier	1
ouvriers	7
ouvrir	19
ouvrirent	1
ouvrit	3
ouvrières	1
ouvrons	3
ouwerx	1
ovale	2
over-heembeek	1
overijsse	1
oxford	1
oxo	2
oxtail	2
oyster-bar	1
où	482
p	29
pablo	9
pachamanca	2
pachamance	1
pacifique	3
pacotille	2
pactole	1
padiglione-reale	2
padrino	4
paella	14
paese	3
pagaïe	1
page	41
pages	22
pagode	1
pahatouridis	1
paie	27
paient	2
paierai	1
paierais	1
paillassons	1
paille	14
pailles	1
pailllottes	1
paillon	6
paillons	1
paillé	1
pain	60
pains	5
pair	2
paire	7
paires	4
pairesse	2
paisible	10
paisiblement	6
paix	10
pakistan	1
pakistanaise	1
palace	2
palais	37
palier	1
palissades	1
pallient	1
pallier	1
palme	5
palmer	3
palmier	9
palmipède	1
palmiste	1
palmée	1
palmés	1
palombes	3
palourdes	1
palpitations	1
palta	1
pan	9
panacher	1
panaché	4
panade	1
pancarte	7
pancartes	3
pancho	1
panetière	1
panez	1
panhus	1
panier	4
paniers	2
panne	6
panneau	27
panneaux	36
panneaux-réclames	1
pannehuis	1
pannen	2
pannenhuis	9
pannés	2
panonceau	1
panoplies	1
panorama	4
panoramique	2
pans	3
pansue	2
pantagruélique	2
pantagruéliques	1
pantalon	9
pantalonné	1
pantalons	1
panthère	1
pantoufles	3
pané	3
panée	2
panées	2
paola	2
papa	11
papas	1
pape	17
papes	1
papier	54
papiers	3
papilles	1
papillon	1
papillonnent	1
papillote	14
papillotes	2
papillotte	4
papote	2
paprika	26
paquet	1
paquets	1
par	1467
par-dessus	6
parachute	1
paradis	8
paradis-là	1
paradisier	1
paradoxal	1
paradoxalement	1
parages	2
paragraphe	3
parais	1
paraissait	2
paraisse	4
paraissent	3
parait	2
parait-il	1
paraitra	1
parallèle	5
parallèles	1
paraphraser	1
parasites	1
parasols	5
parastataux	1
paravent	1
paravents	7
paraît	27
paraît-il	17
paraîtra	6
paraîtrait	2
paraître	10
parc	15
parcage	19
parcages	2
parce	163
parcelles	1
parchemin	2
parcheminé	2
parcimonie	1
parcimonieux	2
parcourant	2
parcourir	5
parcours	4
parcouru	1
parcs	1
pardessus	2
pardi	1
pardon	5
pardonne	4
pardonner	4
pardonnez-le	1
pardonnez-moi	1
pardonné	1
pareil	9
pareille	7
pareillement	3
pareilles	3
parement	1
parent	1
parente	1
parents	22
parer	1
paresseux	2
parez	4
parez-les	1
parfaire	1
parfait	59
parfaite	33
parfaitement	88
parfaites	4
parfaits	5
parfois	43
parfum	18
parfument	1
parfumez	2
parfums	11
parfumé	19
parfumée	12
parfumés	5
parier	3
paris	35
paris-bruxelles	1
parisien	4
parisienne	7
parisiens	4
park	1
parking	33
parkings	1
parlait	1
parlant	10
parle	74
parle-t	1
parlement	4
parlementaire	1
parlementaires	1
parlent	41
parler	63
parlera	3
parlerai	8
parlerai-je	1
parlerais-je	1
parlerons	2
parleur	1
parlez	7
parlons	36
parlotte	1
parlé	23
parlée	1
parlées	1
parme	12
parme-asperges	1
parmesan	11
parmesans	1
parmi	151
parois	2
paroisse	8
parole	3
paroles	2
parquais	1
parquer	4
parquet	4
parquets	1
parquons	1
parquées	3
parrain	3
parrans	1
parsac	1
parsemez	4
parsemé	6
parsemée	2
parsemés	3
part	111
partage	3
partagent	2
partager	7
partagerons	1
partagé	2
partagée	1
partagés	2
partait	1
partant	6
parte	1
partent	5
parthénon	4
parti	12
parti-pris	1
partialité	1
participants	2
participation	1
participe	4
participent	2
participer	5
participé	2
particular	1
particularisme	1
particularismes	1
particularité	4
particules	1
particulier	45
particuliers	3
particulière	16
particulièrement	38
particulières	1
partie	69
partiellement	2
parties	10
partions	1
partir	45
partis	15
partisan	1
partons	5
partout	35
parts	8
paru	6
parure	1
parurent	2
parut	1
parution	9
parvenaient	2
parvenons	1
parvenu	4
parvenus	1
parvienne	2
parviennent	4
parviens	1
parvient	4
parvint	1
parvis	2
parée	1
pas	1956
pascal	1
pascale	1
passa	1
passable	1
passablement	1
passage	45
passages	2
passagères	1
passait	5
passant	26
passants	4
passe	40
passe-partout	3
passent	9
passent-ils	1
passer	38
passera	1
passerait	2
passereau	1
passerez	2
passes	1
passetous-grains	1
passez	26
passez-la	1
passion	2
passionnant	3
passionnante	2
passionne	1
passionnées	2
passions	1
passive	1
passoire	1
passons	10
passé	52
passée	12
passées	11
passés	4
pasta	2
pastel	1
pastilla	3
pastillas	4
pastis	5
pastorale	1
patacca	9
patache	3
patagon	1
patate	8
patatras	2
patche	5
pate	2
patelin	2
pater	2
paternel	1
paternelle	2
pathé	1
patiemment	1
patience	8
patienter	5
patienterons	1
patientes	1
patientons	2
patine	6
patineurs	1
patineuses	1
patinées	2
patinés	3
patio	7
patissier	1
patois	18
patoisant	1
patrans	1
patriarche	2
patricienne	2
patriciennes	2
patrick	3
patriotique	1
patriotisme	1
patron	573
patronale	1
patronales	1
patrone	1
patronne	177
patrons	64
patronymique	1
patte	2
pattes	19
pauillac	16
paul	15
paul-henri	1
paula	2
paulette	1
pauline	1
paumes	1
pause	1
pause-pas	1
pauvre	13
pauvres	7
pauvreté	2
pauwels	1
pavement	1
pavillon	6
pavé	6
pavée	3
pavées	2
pavés	1
pay	1
payai	1
payait	1
payant	3
paye	5
payent	1
payer	14
payerez	3
payez	1
payons	1
pays	52
pays-bas	1
paysage	3
paysages	9
paysan	9
paysanne	5
paysans	6
payé	15
payée	4
payés	1
paëlla	2
païens	1
pc	2
peau	7
peaux	4
peche	1
peeters	1
peignés	1
peine	80
peint	8
peinte	5
peintes	7
peintre	12
peintres	3
peints	11
peinture	10
peintures	12
peinturlurages	1
peit	1
pellicule	1
pelouse	2
pelouses	2
peluche	1
pelée	2
pelées	2
pelés	2
penchant	4
penche	2
pencher	1
penchons	1
penchée	1
pend	5
pendaison	1
pendant	192
pendants	1
pendent	5
pendule	1
pendules	1
pendus	1
penn	1
pensa	1
pensais	3
pensait	1
pensant	8
pense	46
pensent	3
penser	39
penserait	1
pensez	14
pensez-vous	4
pension	14
pensionnaires	1
pensionnat	2
pensionnés	2
pensions	3
pensons	3
pensons-nous	1
pensé	7
pensée	2
pensées	2
pentagone	2
pente	2
pentecôte	4
peperonade	4
peperonata	1
peppi	1
peppino	6
perce	2
percement	1
percent	2
percepteur	1
perceptible	3
percer	2
perche	3
perchent	1
percher	1
perchoir	2
perchés	1
percé	2
percée	2
percées	2
perd	9
perdant	1
perdent	4
perdez	1
perdit	1
perdition	1
perdix	1
perdrait	1
perdre	8
perdrix	8
perdu	26
perdue	5
perdues	2
perdus	1
pere	3
perelaer	1
peres	2
perfection	6
perfectionner	1
performance	2
perforées	1
perforés	2
pergola	7
perignon	1
perlait	1
perle	6
perles	1
perlé	1
permanence	7
permanent	3
permanente	3
permanents	1
permet	36
permets	3
permettait	4
permettant	4
permette	1
permettent	5
permettez	1
permettra	2
permettraient	1
permettrait	1
permettre	4
permettront	2
permis	11
permise	1
permission	1
permit	3
pernod	5
perpendiculairement	2
perpendiculaires	1
perplexe	1
perplexes	1
perpétuer	1
perraudin	10
perrier	1
perron	1
perroquet	4
perruche	1
perruches	3
pers	2
persane	6
persil	29
persillez	2
persillé	4
persillée	1
persillées	2
persilées	1
persistant	3
persistante	1
persistes	1
persistez	1
personnage	10
personnages	8
personnalité	8
personnalités	8
personne	128
personnel	67
personnelle	3
personnellement	8
personnelles	2
personnels	1
personnes	227
perspective	6
perspectives	2
perspicaces	2
persuadé	6
persuadés	2
persuasion	1
persuasive	1
persécution	2
persécutés	1
persévérer	1
perte	1
pertes	1
pertinent	1
pertinentes	1
perwez	1
perçait	1
perçants	1
perçois	6
perçoit	2
pesant	1
pesce	2
pessan	1
pessimiste	1
pest	1
peste	1
pester	1
peter	2
petis	1
petit	364
petit-fils	2
petite	187
petites	117
petitesse	1
petits	220
petits-fils	1
petrus	1
peu	665
peu-à-peu	1
peuple	9
peuplent	1
peuples	1
peuplier	2
peupliers	1
peuplé	3
peuplées	2
peuplés	1
peur	2
peut	280
peut-il	1
peut-on	8
peut-être	120
peutie	1
peuvent	55
peuvent-ils	1
peux	32
pey	1
peyrabon	1
peyrehorade	1
ph	2
pharmacie	1
phase	1
philippe	6
philips	1
philodendron	1
philosophe	2
philosophiques	1
phosphore	1
photo	3
photographie	3
photographies	3
photographique	1
photographiques	1
photographié	1
photophores	1
photos	13
phrase	6
phrases	4
physionomie	1
physique	1
physiques	1
phélan	1
phénomène	4
phénomènes	1
piaille	1
pianiste	8
piano	18
piat	5
piatti	1
pic	1
picard	2
picardes	1
piccata	5
pichet	21
pichets	5
pick-up	3
picorer	1
pied	27
pieds	18
pierrafeu	1
pierre	54
pierrefeu	6
pierres	6
pierreux	1
pierrot	5
pies	1
piesporter	1
pieuvre	3
pigeon	12
pigeon-voyageur	1
pigeonneau	4
pigeonneaux	3
pigeonnier	1
pigeons	6
pignon	3
pignons	3
pile	3
pili	1
pili-pili	15
pilier	4
piliers	2
pilipili	2
pillot	1
pilotant	1
pilote	3
piloter	4
piloté	1
pilotés	1
pils	9
pilules	1
pilé	1
pilée	2
pilées	3
pilés	1
piment	10
piments	8
pimenté	1
pimentée	4
pimentés	2
pimm	11
pimpant	5
pimpante	1
pin	1
pinard	8
pinces	5
pincée	6
pingrerie	1
pino	2
pinocchio	1
pinot	13
pintadeau	29
pintadeaux	2
pintadelle	1
pintadette	1
pinte	1
pintes	1
pioche	1
pion	1
pipe	2
piperade	6
piquant	8
piquante	12
piquee	1
piquer	2
piquetage	1
piquette	2
piqueté	1
piquetées	1
piquez	1
piquez-le	1
piqué	1
piquée	4
piqués	1
pire	9
piree	1
pires	1
pirouette	1
pirée	1
pis	14
pisa	2
piscivores	1
pisco	1
pissenlits	2
pistaché	1
piste	2
pistes	1
pistolets	1
pitch-pin	1
pitche	4
pitches	1
pitchpin	1
piteux	2
pitié	3
pitou	2
pittoresque	21
pizza	6
pizzaiola	7
pizzas	6
pizzeria	6
pièce	39
pièce-maîtresse	1
pièces	43
pièces-arrière	1
piège	2
pièges	1
piètements	1
piètre	2
piémont	1
piétaille	1
piétonne	1
piétonnières	1
piétons	1
piété	1
place	296
placent	2
placer	4
placerai	2
places	19
placez-la	1
placez-le	1
placez-les	2
placé	14
placée	1
placées	2
placés	1
plafond	115
plafonds	15
plafonnés	1
plagottier	1
plaidé	1
plaignaient	1
plaignant	1
plaigne	1
plaignent	1
plaigniez	1
plaignons	1
plain	11
plaindra	1
plaindre	7
plaine	6
plaines	2
plains	8
plaint	4
plainte	3
plaintes	1
plaira	2
plairait	2
plaire	5
plairez	1
plairont	1
plais	1
plaisant	15
plaisante	14
plaisantent	1
plaisanter	1
plaisanteries	2
plaisantes	1
plaisants	4
plaise	3
plaisent	3
plaisez	1
plaisir	49
plaisirs	8
plait	3
plan	14
plancenoit	3
planche	4
plancher	8
planches	7
plane	1
plans	6
plant	4
plantade	1
plante	2
plantes	14
plantin	1
plantons	1
plantureuse	6
plantureux	1
planté	4
plaque	14
plaques	4
plaqué	1
plaquée	1
plas	1
plastic	2
plastifié	1
plastifiés	1
plastique	8
plat	457
platanes	1
plate	1
plateau	38
plateaux	5
platinée	2
platinés	1
platras	1
plats	315
plattekees	1
platycerque	1
platée	1
plavac	4
plaza	5
plaçant	1
plaçons	1
plaît	25
plein	66
pleine	18
pleinement	4
pleines	3
pleins	2
plennevaux	1
pletinckx	1
pleurent	1
pleut	7
pleyel	1
plie	1
plier	1
plies	3
pline	1
plis	1
pliée	2
plomb	6
plomberie	1
plombées	1
plombés	4
plonge	6
plongez	3
plongez-y	1
plongé	2
plongée	3
plongées	2
plongés	2
plout	1
plu	7
pluie	11
plum	2
plum-pudding	1
plume	7
plupart	54
pluriel	1
plus	1037
plusieurs	137
plut	1
plutôt	59
pluvieuses	1
pluvieux	2
plàt	1
plâtre	6
plâtrés	1
plénitude	1
pléthore	1
pneus	5
poche	5
pocher	6
poches	1
pochettes	3
pochez	4
pochez-la	1
poché	13
pochée	2
pochées	1
pochés	2
poechenelle	2
poellé	1
poggio	3
poids	7
poignant	1
poignée	4
poignées	1
poil	1
poing	2
point	111
pointage	1
pointe	22
pointent	2
pointes	9
pointilleux	1
points	14
pointu	1
pointue	1
pointus	3
poire	5
poireaux	24
poires	2
pois	25
poison	1
poisons	1
poisseux	1
poisson	127
poissonnerie	5
poissonnier	3
poissonniers	2
poissonnière	2
poissons	118
poitiers	1
poitou	1
poitrine	1
poivrade	4
poivre	131
poivrer	1
poivres	1
poivrez	11
poivron	12
poivrons	38
poivré	1
poivrée	1
poivrées	1
pojarsky	1
poker-dice	1
pol	4
poli	7
police	5
policier	2
policiers	1
policés	1
polie	2
polies	1
poliment	4
polis	15
politesse	10
politiciens	6
politique	24
politiques	5
polka	4
pollution	2
pollutions	1
pollué	1
polonais	1
polonaise	3
polpetine	3
polychrome	1
polychromes	1
polycopiée	1
polyglotte	1
polynésien	1
polémique	1
pomelettes	1
pomerol	34
pommade	2
pommadé	1
pommard	10
pomme	13
pomme-frite	1
pommerol	4
pommes	211
pommes-frites	1
pommes-là	1
pompant	1
pompe	5
pompes	4
pompiers	1
pompiste-restaurateur	1
pomponnes	1
ponchon	1
ponctue	1
poncés	1
pons	3
pont	5
pont-l	4
pont-neuf	2
pontanevaux	5
pontaneveaux	2
ponte	1
pontet	2
pontet-canet	10
ponts	2
ponturo	2
pop	1
popote	1
populacière	1
populaire	30
populaires	8
popularisées	1
population	2
populo	1
porc	91
porcelaine	5
porcelaines	4
porche	2
porcine	2
porcs	3
porgy	1
porra	2
porron	1
port	4
port-salut	2
portaient	1
portait	4
portant	26
porte	147
porte-drapeau	1
porte-fenêtre	2
porte-louise	1
porte-maillot	2
porte-manteau	1
porte-manteaux	4
portefeuille	5
portemanteaux	1
portent	11
porter	7
porterait	1
porteront	2
portes	14
portes-fenêtres	1
porteur	2
porteurs	1
portez	6
portier	3
portion	27
portions	16
portique	4
portiques	2
portière	1
portières	1
porto	24
portons	1
portrait	3
portraits	4
portraiturés	1
portugais	21
portugaise	5
portugaises	2
portugal	6
portèrent	1
porté	11
portée	9
portées	2
portés	2
poruzot	1
posa	2
posaient	1
posant	1
pose	21
poser	9
posera-t-il	1
poses	1
posez	9
position	3
posons	1
possibilité	4
possibilités	4
possible	47
possibles	2
possède	19
possèdent	3
posséda	1
possédait	3
possédant	1
posséder	1
postal	2
postales	3
poste	13
poster	1
posters	1
postiche	5
postiches	1
postup	1
postérieur	1
postérieurs	1
postérité	2
posé	16
posée	13
posées	12
posément	2
posés	5
pot	7
pot-au-feu	1
potage	196
potage-crème	1
potager	1
potages	13
potassium	1
poterie	1
potins	1
pots	8
potten	1
potée	5
potées	1
pou	1
pou-qui-tousse	6
poubelle	2
pouce	3
poudre	5
pouillac	2
pouilleux	1
pouilly	25
pouilly-fuissé	3
pouilly-fumé	1
pouilly-sur-loire	2
poulain	1
poularde	49
poulardes	1
poule	9
poules	2
poulet	163
poulets	19
poulettes	1
poulpe	2
poupée	5
poupées	4
pour	2033
poura	1
pourboire	1
pouret	1
pourléchantes	1
pourpier	1
pourpre	1
pourpres	1
pourquoi	73
pourquoi-pas	2
pourra	5
pourrai	1
pourraient	11
pourrais	4
pourrais-je	3
pourrait	53
pourrait-il	1
pourrait-on	7
pourret	1
pourrez	8
pourrie	1
pourriez	1
pourriez-vous	2
pourrions	1
pourris	1
pourrons-nous	1
pourront	5
poursuit	4
poursuite	1
poursuivant	2
poursuivent	2
poursuivez	3
poursuivi	1
poursuivie	1
poursuivre	3
pourtant	48
pourtour	5
pourvu	17
pous	1
poussant	3
pousse	8
pousse-café	2
poussent	6
pousser	4
pousses	4
poussez	3
poussier	1
poussin	22
poussin-estragon	1
poussins	2
poussière	2
poussiéreux	2
poussons	1
poussons-nous	1
poussé	7
poussée	1
poussés	2
poutargue	1
poutrelles	6
poutres	41
pouvaient	4
pouvais	2
pouvait	10
pouvant	5
pouvez	43
pouvoir	23
pouvoirs	1
pouvons	6
pouvons-nous	2
poème	1
poète	4
poètes	2
poésie	1
poêle	26
poêler	1
poêles	4
poêlez	7
poêlon	3
poêlons	2
poêlé	9
poêlée	7
poêlées	3
poêlés	2
poême	1
pp	3
pradel	13
praet	2
praires	5
pralinée	1
pranck	1
prat	1
pratiquait	1
pratiquant	1
pratique	16
pratiquement	15
pratiquent	2
pratiquer	2
pratiques	1
pratiquez	1
pratiqué	2
pratiqués	2
prawn	1
premier	182
premiers	26
premiola	1
première	153
premières	11
prenais	1
prenait	6
prenant	5
prenante	1
prend	65
prendais	1
prendra	6
prendrai	4
prendrais	2
prendre	101
prendrez	1
prendrons	4
prendront	1
prends	42
prenez	32
preniez	1
prenions	3
prenne	4
prennent	26
prenons	30
preparez-moi	1
prescription	1
present	1
presle	1
presqu	4
presque	113
pressaient	2
pressante	1
presse	18
pressent	5
presser	2
pressez	2
pression	9
pressoir	4
pressoirs	1
pressons	1
pressé	9
pressée	6
pressés	10
prestance	1
prestige	3
prestigieuse	5
prestigieux	11
preuve	12
preuves	2
priant	1
prie	18
prie-dieu	1
prier	2
prieur	2
prignac	1
primaire	1
primauté	1
primer	1
primes	1
primeur	5
primeurs	3
primitif	2
primitive	2
primitivement	1
primo	1
primordial	2
primordiale	1
prince	18
princes	4
princesse	6
princesses	1
principal	13
principale	13
principalement	8
principales	8
principaux	2
principe	11
principes	2
prinkères	1
printanier	2
printanière	1
printemps	8
prions	2
priori	1
priorité	1
pris	175
prise	5
prises	6
prison	3
prit	2
prive	1
privez	1
privilège	8
privilégié	4
privilégiée	1
privilégiées	1
privilégiés	2
privons	1
privé	11
privée	2
privées	1
privés	3
prix	387
prix-qualité	1
prière	1
prières	1
priés	1
proablement	1
probable	4
probablement	54
probables	1
probité	2
problème	15
problèmes	7
prochain	10
prochaine	14
prochainement	2
prochaines	6
prochains	1
proche	31
proches	6
proclamant	1
proclame	1
proclamer	1
proclamerai	1
proconsul	1
procurac	2
procuration	1
procurer	6
procureur	1
procurez	3
procurez-vous	3
procuré	1
procède	2
procès	1
procéder	1
procédez	2
procédé	5
prodigalité	1
prodige	1
prodigieuse	1
prodigieusement	1
prodigieux	1
product	1
producteur	3
producteurs	2
production	8
productions	1
productrice	1
productrices	1
produire	3
produisent	3
produisit	1
produit	22
produites	1
produits	27
profanées	1
professeur	12
professeurs	5
profession	9
professionnel	9
professionnelle	7
professionnelles	4
professionnels	7
professions	3
profil	4
profit	6
profite	1
profitent	1
profiter	4
profiteroles	1
profiterolles	1
profiterons	1
profitons-en	1
profitèrent	1
profité	1
profond	10
profonde	15
profondes	1
profondeur	6
profonds	3
profondément	4
profusion	8
programme	11
programmes	1
progresser	1
progressif	1
progression	1
progressivement	12
progrès	3
prohibitif	2
prohibitifs	2
projecteurs	1
projet	9
projets	3
projette	1
prokupac	1
prolifèrent	1
prolifération	1
proliféré	1
prolongation	1
prolonge	8
prolongement	2
prolongent	1
prolongeons	1
prolongera	1
prolongé	7
prolongée	1
prolongées	1
prolongés	1
promenade	4
promeneurs	2
promesse	4
promesses	8
promet	5
promets	5
promettant	1
prometteur	2
prometteurs	1
prometteuse	2
prometteuses	1
promettez	1
promis	4
promiscuité	2
promoteur	1
promotion	2
prompt	2
promène	3
promènent	2
prononce	2
prononcer	3
prononciation	1
prononcé	2
propagande	2
prophéties	1
propice	6
proportion	4
proportionnel	2
proportionnelle	1
proportionnée	1
proportions	6
propos	20
proposa	1
proposait	1
proposant	1
propose	44
proposent	2
proposer	7
proposition	4
propositions	7
proposons	1
proposé	9
